name,    designation,    rho,    P_target,    P_1comp,    P_1compv,    N_sample
Kepler-1777,Gaia DR3 2051104586182508928,1.5526468528433874,[0.9604846],[1.85289380e-01 9.40792099e-18],[3.35974181e-01 4.39499971e-58],600
Kepler-573,Gaia DR3 2133242846415831936,0.13879692208400937,[0.00039286],[2.35393491e-01 1.47511610e-28],[3.32889780e-01 6.65738963e-57],600
HD 95089,Gaia DR3 3808410933735817472,2.1775034521150674,[0.86308336],[1.66116125e-01 2.45676216e-14],[3.29235607e-01 7.85208636e-56],600
HD 108147,Gaia DR3 6053512007260865280,4.660460097439031,[0.98383733],[1.49193532e-01 1.17475760e-11],[3.21005381e-01 7.58939425e-53],600
HD 213519,Gaia DR3 1982946891164168576,0.23228614717597237,[0.00796817],[1.81494814e-01 7.61928292e-17],[3.20070248e-01 5.45599496e-53],600
Kepler-204,Gaia DR3 2104071978297949056,0.816014861807207,[0.65093369],[2.43438114e-01 2.21312326e-30],[3.55496979e-01 2.65766388e-65],600
Kepler-985,Gaia DR3 2126878048483137152,4.186547772980855,[0.99815931],[2.21422914e-01 3.37444287e-25],[3.26929482e-01 3.14510601e-55],600
Kepler-185,Gaia DR3 2105316247502568576,0.6084489587357338,[0.52352727],[2.15556589e-01 4.70523931e-24],[3.52230297e-01 1.59127557e-63],600
TOI-5143,Gaia DR3 3815937670648091392,5.066431087867978,[0.98921284],[2.01957412e-01 4.51702589e-21],[3.36540095e-01 1.09459247e-58],600
XO-4,Gaia DR3 990291507088739072,1.2212537853109295,[0.7744455],[1.94368473e-01 1.42997174e-19],[3.47222548e-01 1.90955813e-62],600
HIP 79431,Gaia DR3 6245870673116518784,2.284184861141275,[0.93706206],[1.73120250e-01 1.84139343e-15],[3.10216873e-01 2.17217235e-49],600
HD 168863,Gaia DR3 4096449891854565760,0.43283372140147935,[0.47157704],[1.63238472e-01 8.71095886e-14],[3.08651761e-01 6.92809476e-49],600
Kepler-191,Gaia DR3 2126648731589350272,1.189027408360213,[0.90077786],[2.08250964e-01 1.28412301e-22],[3.42710552e-01 5.83948528e-60],600
HAT-P-56,Gaia DR3 3385777286999240576,1.6694236670953517,[0.83244574],[2.23694713e-01 8.39608003e-26],[3.18044613e-01 7.51836160e-53],600
Kepler-1361,Gaia DR3 2107563271311787136,1.0606977275560658,[0.81680375],[1.79519523e-01 8.49672746e-17],[3.12989140e-01 1.00596037e-50],600
Kepler-651,Gaia DR3 2130322955850385280,0.3829145710450385,[0.15620024],[2.02701249e-01 3.17149563e-21],[3.32742557e-01 7.49138079e-57],600
TOI-2136,Gaia DR3 2096535783864546944,2.593652685273444,[0.96485098],[1.71451228e-01 3.38388114e-15],[3.20187395e-01 1.75646633e-52],600
Kepler-506,Gaia DR3 2103452266056715392,8.054311809729676,[0.99199371],[1.40107379e-01 2.31971548e-10],[3.11227245e-01 1.02383732e-49],600
TOI-3884,Gaia DR3 3919169687804622336,7.645613746348537,[0.99775431],[1.80820415e-01 5.58389159e-17],[3.39142972e-01 2.06517802e-59],600
TOI-6628,Gaia DR3 6200734415129509504,1.1975142772574552,[0.93230119],[2.05132217e-01 9.89075656e-22],[3.23882391e-01 6.60238483e-54],600
HIP 105854,Gaia DR3 6583094222249556224,0.06290712931261049,[0.00165641],[1.56990497e-01 7.63072417e-13],[3.21596953e-01 5.94487127e-53],600
Kepler-1452,Gaia DR3 2051937638040407808,0.7794254198162481,[0.75249744],[1.87354406e-01 3.56345843e-18],[3.44372710e-01 2.10731465e-61],600
HAT-P-59,Gaia DR3 2241743203599727744,0.6803175351816344,[0.49333273],[1.73453670e-01 1.11947221e-15],[3.28704063e-01 9.59562819e-56],600
Kepler-68,Gaia DR3 2129550445852902656,2.4652890848757862,[0.92937758],[1.71899333e-01 2.23028406e-15],[2.98153651e-01 9.76947589e-46],600
Kepler-131,Gaia DR3 2102110174677569664,8.233609491847679,[0.9931314],[1.64899869e-01 2.98815967e-14],[3.12320959e-01 3.03375034e-50],600
Kepler-199,Gaia DR3 2076391669999950720,2.3035455557922484,[0.99021607],[1.41293908e-01 2.34534438e-10],[3.33232478e-01 5.05698456e-57],600
Kepler-1231,Gaia DR3 2102711882417133952,0.19111983185345474,[0.00241673],[2.32415741e-01 3.13720644e-25],[3.21252713e-01 1.63972754e-47],542
Kepler-845,Gaia DR3 2129939398090453504,0.32012856398157996,[0.28737923],[1.90832597e-01 5.68393157e-19],[3.13184811e-01 1.29582457e-50],600
Kepler-1689,Gaia DR3 2052740449026979584,1.2465220251044948,[0.79774615],[1.38575362e-01 3.96989372e-10],[3.29509385e-01 4.04555000e-56],600
Kepler-909,Gaia DR3 2127259505997243648,1.9694869522994831,[0.94367544],[1.75931559e-01 7.10262515e-16],[3.04512718e-01 1.19405077e-47],600
TOI-1777,Gaia DR3 810069697186043264,4.208783923538559,[0.97827492],[1.73532122e-01 9.60446946e-16],[3.32188689e-01 1.52066721e-57],600
HD 210193,Gaia DR3 6570039342736534784,3.7471477129541446,[0.95986606],[1.72059009e-01 2.35613014e-15],[3.31935734e-01 5.78416159e-57],600
HD 29021,Gaia DR3 471536354830504448,1.2658753799039206,[0.90589348],[1.46554528e-01 3.94582092e-11],[3.12754890e-01 3.26675893e-50],600
HD 159868,Gaia DR3 5955841736510622208,0.06386753287507922,[0.00029626],[1.58906439e-01 3.58393415e-13],[3.32506429e-01 3.65217833e-57],600
Kepler-249,Gaia DR3 2078807228323035008,0.6882387030636266,[0.69274921],[1.66707586e-01 2.30964654e-14],[3.03521772e-01 1.68622023e-47],600
Kepler-189,Gaia DR3 2106137960646125312,0.0541642587772321,[6.6256741e-06],[2.14983850e-01 7.59076523e-24],[3.43314182e-01 3.14863485e-61],600
Kepler-401,Gaia DR3 2133178765503484160,1.2674803424896044,[0.87151565],[2.05054038e-01 1.94807157e-09],[3.77081021e-01 2.70641222e-31],254
Kepler-977,Gaia DR3 2101760014585798528,0.535906458981063,[0.53770024],[2.08750459e-01 1.70000216e-22],[3.45026583e-01 4.57110504e-62],600
Kepler-186,Gaia DR3 2079000330051813504,0.47349647232813497,[0.07937075],[1.76092542e-01 3.56249530e-16],[3.23121084e-01 9.64010194e-54],600
TOI-908,Gaia DR3 4619238087059206784,3.4278884797622133,[0.99311155],[1.80760534e-01 3.61269415e-17],[3.53052623e-01 2.83101475e-64],600
Kepler-1020,Gaia DR3 2128262161823652480,0.5627542304968645,[0.53053108],[2.11463089e-01 5.83011078e-23],[3.35053325e-01 7.36084913e-58],600
HD 222076,Gaia DR3 6386468454774591744,0.4493649410510046,[0.37002994],[1.66400174e-01 2.08128657e-14],[3.22635833e-01 1.40610823e-53],600
16 Cyg B,Gaia DR3 2135550755683407232,1.0333469166317018,[0.74179457],[1.74251792e-01 8.59299367e-16],[3.13640333e-01 2.51290266e-50],600
Kepler-978,Gaia DR3 2105597825559486336,1.1483423182107142,[0.95016151],[2.43744698e-01 1.01626213e-30],[3.49639895e-01 4.04917294e-63],600
Kepler-270,Gaia DR3 2105415306628609024,1.934209004251804,[0.97644213],[2.36964349e-01 1.49199451e-19],[3.58553468e-01 1.37273989e-44],402
AU Mic,Gaia DR3 6794047652729201024,7.105934910156237,[0.97616731],[1.78134383e-01 1.25621658e-16],[3.28383845e-01 2.40269702e-55],600
HAT-P-25,Gaia DR3 111322601672419712,1.8976784643803026,[0.95442973],[1.97141038e-01 3.41212841e-20],[3.39115026e-01 6.88645158e-59],600
HD 136418,Gaia DR3 1392396172224832896,0.029877825077230573,[0.0001047],[1.50739109e-01 7.16362131e-12],[2.95629470e-01 2.40899251e-45],600
GJ 687,Gaia DR3 1637645127018395776,0.9082999228251548,[0.73888368],[1.70835292e-01 3.22330324e-15],[3.15330499e-01 2.54964043e-51],600
GJ 876,Gaia DR3 2603090003484152064,6.238289667812329,[0.97674519],[1.46982712e-01 2.41247871e-11],[3.40684138e-01 3.07500322e-59],600
Kepler-1570,Gaia DR3 2085225627448615424,0.008058685222399699,[1.30917256e-19],[2.58441825e-01 7.87025822e-34],[3.33141504e-01 1.10433468e-57],600
HD 55696,Gaia DR3 5565208310497615232,4.207293767490732,[0.95040968],[1.68119312e-01 1.12528652e-14],[3.26045000e-01 5.08801905e-55],600
K2-37,Gaia DR3 6049595065740634624,1.3582695001094693,[0.79984229],[0.08747561 0.00050339],[2.91866645e-01 8.26886254e-44],600
HD 216520,Gaia DR3 2299942278201276288,1.403412260788641,[0.78933075],[1.65632854e-01 2.80266882e-14],[3.18081482e-01 1.36016802e-52],600
HD 100655,Gaia DR3 3979226627820659072,4.582016863597739,[0.98994231],[1.84604153e-01 1.35532464e-17],[3.32034490e-01 1.32048201e-56],600
Kepler-544,Gaia DR3 2052388643966743424,2.1832946944615,[0.96599961],[2.07698954e-01 4.03168187e-22],[3.42729377e-01 5.13951808e-61],600
K2-273,Gaia DR3 659701895721176192,0.22810286946388994,[0.00346368],[2.05079701e-01 1.01444286e-21],[3.39846914e-01 1.36606602e-60],600
HD 179079,Gaia DR3 4261265619668314624,0.1273256362949045,[0.00210505],[1.78998488e-01 1.20435534e-16],[3.23537034e-01 5.62571174e-54],600
K2-119,Gaia DR3 658274970145911424,0.16234430280856596,[5.71029383e-07],[2.12276636e-01 2.96313742e-23],[3.37379671e-01 5.49911609e-59],600
K2-409,Gaia DR3 6307338080392893696,0.20015903521700698,[0.00272047],[2.42452826e-01 2.72144229e-30],[3.33487382e-01 1.65356364e-57],600
Kepler-1688,Gaia DR3 2101475241074002176,1.3479769526990475,[0.94334662],[1.94914613e-01 1.63388953e-19],[3.45052855e-01 3.17027354e-61],600
Kepler-1643,Gaia DR3 2082142734285082368,33.447630690383995,[0.98928229],[0.07995021 0.0014087 ],[3.12485955e-01 7.27655647e-50],600
WASP-61,Gaia DR3 2959177048983750016,3.6139272761285204,[0.9305837],[2.53505786e-01 5.30077175e-33],[3.41029930e-01 2.12332264e-60],600
Kepler-450,Gaia DR3 2135590578620605568,4.151822647156718,[0.9960094],[2.07568166e-01 3.30876313e-22],[3.28189555e-01 9.28235062e-56],600
Kepler-770,Gaia DR3 2099980386293545216,0.45048531648534723,[0.22600511],[2.34696083e-01 4.74614291e-28],[3.35610405e-01 1.48889426e-57],600
TOI-6255,Gaia DR3 1956328333130770048,0.5390768308367896,[0.22714788],[1.80046563e-01 1.07390297e-16],[3.17851767e-01 1.28551045e-51],600
WASP-104,Gaia DR3 3868603216762016256,2.231430473862881,[0.89230045],[1.83568429e-01 1.61200938e-17],[3.28941921e-01 6.36133792e-56],600
TOI-6130,Gaia DR3 2736716262948031872,3.0004763659696763,[0.98306664],[1.97477688e-01 5.06004732e-20],[3.25949363e-01 1.05476558e-54],600
Kepler-1298,Gaia DR3 2132178725317511936,3.3095958268512438,[0.98797044],[2.19423167e-01 8.62494262e-25],[3.43444723e-01 1.20922645e-60],600
HD 134060,Gaia DR3 5876112300125320448,0.7435257180163011,[0.54396181],[1.59986396e-01 2.65791066e-13],[3.26457970e-01 1.36163687e-54],600
TOI-1842,Gaia DR3 3719927426253118848,3.152435556460562,[0.97725325],[2.28665193e-01 6.56742683e-27],[3.45532047e-01 2.71583999e-61],600
HD 167677,Gaia DR3 4153949058525858048,0.10174333688792186,[8.87612487e-05],[1.76410599e-01 3.53949578e-16],[3.31191392e-01 8.40181066e-57],600
XO-1,Gaia DR3 1316708918505350528,0.9457880778140116,[0.87036073],[1.75276626e-01 5.64790151e-16],[3.18806878e-01 1.44838499e-52],600
KELT-20,Gaia DR3 2033123654092592384,7.204949466398264,[0.98217059],[1.70722271e-01 3.57641041e-15],[3.06128927e-01 7.87518634e-48],600
Kepler-406,Gaia DR3 2126601108991279872,0.29308174729165554,[0.13122283],[1.60155654e-01 2.37008115e-13],[3.19938644e-01 1.72338887e-52],600
WASP-67,Gaia DR3 6868476691490044672,2.6262558630776818,[0.98421081],[1.94787269e-01 1.48544420e-19],[3.17753903e-01 1.42477330e-52],600
Kepler-1700,Gaia DR3 2106262274180389376,1.0506590099004918,[0.93938442],[1.97707857e-01 2.23782234e-20],[3.22274741e-01 1.50457675e-53],600
K2-159,Gaia DR3 3600851450836925312,2.4610650644291754,[0.9485213],[1.76141271e-01 5.75559093e-16],[3.42609878e-01 3.50559063e-61],600
K2-104,Gaia DR3 664292459846946560,433083.5633074796,1.0,[1.11165009e-01 3.33789295e-06],[3.03324842e-01 2.83495392e-47],600
Kepler-200,Gaia DR3 2103671481186902912,1.5025813022334549,[0.95841161],[2.32759077e-01 4.56252219e-28],[3.39715477e-01 5.34621984e-59],600
HD 102329,Gaia DR3 3895948101012579456,2.4058060791625104,[0.969213],[1.92858521e-01 2.44665330e-19],[3.37988801e-01 6.73911033e-59],600
Kepler-753,Gaia DR3 2051905030647886976,0.2997907507919962,[0.15721718],[1.55199831e-01 1.39390893e-12],[3.1091709e-01 1.0586720e-49],600
HIP 19976,Gaia DR3 4840909492463387136,0.9623210629921402,[0.70046446],[1.55412126e-01 1.17124279e-12],[3.37656707e-01 6.99635136e-59],600
Kepler-133,Gaia DR3 2086718317558873984,0.057113102865744024,[1.50449751e-06],[2.18217889e-01 2.14150753e-24],[3.46528198e-01 5.62930152e-62],600
Kepler-1848,Gaia DR3 2085242360641759616,0.23823932653096133,[0.14939616],[1.31901273e-01 3.74329844e-09],[3.24007883e-01 4.82817064e-54],600
Kepler-1948,Gaia DR3 2131059972237410560,0.6718626733851696,[0.6730955],[1.51770468e-01 4.14007720e-12],[3.06369361e-01 1.17564466e-48],600
K2-165,Gaia DR3 3700016198387202304,2.240924211319856,[0.93017006],[1.74273294e-01 9.05509012e-16],[3.21968744e-01 1.90855448e-53],600
KELT-18,Gaia DR3 1612165353793791488,6.496480542228021,[0.97165926],[2.00155889e-01 7.65510743e-21],[3.37936250e-01 2.75275813e-59],600
WASP-4,Gaia DR3 6535499658122055552,0.0166742256242372,[1.57170422e-09],[2.08913867e-01 1.56885313e-22],[3.34641103e-01 1.29352823e-57],600
WASP-98,Gaia DR3 4859136199796131200,0.04578686228003674,[8.54272473e-07],[2.23049015e-01 7.88953347e-26],[3.58786755e-01 1.51514129e-66],600
GJ 436,Gaia DR3 4017860992519744384,0.2769292680088775,[0.05106197],[1.63057568e-01 6.76699581e-14],[3.18539100e-01 2.69768128e-52],600
NGTS-15,Gaia DR3 4873830691665395584,2.892234922300834,[0.93852647],[2.40611626e-01 4.80492796e-17],[3.41718308e-01 2.81743917e-34],338
TOI-3693,Gaia DR3 404433018447476096,2.360311500898408,[0.98012409],[1.88603576e-01 2.54841461e-18],[3.19922965e-01 1.74424924e-52],600
K2-388,Gaia DR3 2433621314222365312,2.353530377287496,[0.98494429],[2.12916414e-01 1.36070889e-23],[3.65730732e-01 5.64451718e-69],600
HD 196885 A,Gaia DR3 1754430373040023168,4.17332422400449,[0.98646001],[1.71990250e-01 2.42208373e-15],[3.15923149e-01 5.53188999e-51],600
GJ 682,Gaia DR3 5955305209191546112,2.2372531430830582,[0.94132725],[1.40402784e-01 2.46709614e-10],[3.39036946e-01 1.77944576e-59],600
Kepler-626,Gaia DR3 2099728391973441920,0.1642968045362262,[0.01208541],[2.02420437e-01 2.39723452e-21],[3.31622510e-01 2.88207486e-56],600
K2-377,Gaia DR3 3610557458450018944,0.5925523835195564,[0.60113476],[1.89573196e-01 1.66175431e-18],[3.30205936e-01 1.48211785e-56],600
Kepler-732,Gaia DR3 2107406178588473728,0.3642140183075225,[0.14922966],[1.83370117e-01 2.63679321e-17],[2.97417483e-01 1.97834942e-45],600
Kepler-847,Gaia DR3 2131884640317332608,3.119816829442131,[0.9690876],[2.08007440e-01 2.24223863e-22],[3.41362145e-01 2.04579767e-60],600
LTT 3780,Gaia DR3 3767281845873242112,0.7318277152401947,[0.4209183],[1.71858385e-01 1.49535081e-15],[3.20243670e-01 7.26079081e-53],600
TOI-1467,Gaia DR3 403141126645929728,1.9937951604982882,[0.87935475],[1.59100582e-01 4.76273003e-13],[3.31697167e-01 2.16697207e-56],600
K2-114,Gaia DR3 602494855483616256,2.522542423700209,[0.8131559],[2.06836238e-01 3.64537763e-22],[3.44796615e-01 8.17485021e-61],600
K2-47,Gaia DR3 3811760011794444928,0.1488645493763088,[0.00192294],[2.08310583e-01 2.30266025e-22],[3.60423987e-01 3.60150018e-67],600
HAT-P-64,Gaia DR3 3279418602369232000,4.411803884512348,[0.98746073],[2.48552502e-01 4.30978322e-30],[3.33055718e-01 6.77143148e-54],563
TOI-1416,Gaia DR3 1491634483976350720,0.6719507446657629,[0.59950749],[1.64542467e-01 4.04123835e-14],[3.32630209e-01 4.14770552e-57],600
HAT-P-5,Gaia DR3 4606030169272920320,0.6053876691009581,[0.64194841],[1.76620410e-01 3.45565925e-16],[3.24110564e-01 2.89699864e-54],600
HD 164922,Gaia DR3 4582680493669880704,0.05363561561435121,[5.56582746e-05],[1.73502732e-01 1.16590754e-15],[3.10705029e-01 2.24240158e-49],600
Kepler-542,Gaia DR3 2052695678282371840,0.21985237141290803,[0.11736211],[1.44014523e-01 5.14758922e-11],[3.32689538e-01 9.80998789e-57],600
Kepler-1544,Gaia DR3 2086784185178032384,0.08958270724115272,[0.00728197],[1.66823727e-01 2.92182019e-14],[3.27873785e-01 2.31218035e-55],600
Kepler-1942,Gaia DR3 2079825273006700160,0.4611864663183511,[0.32707117],[2.26557809e-01 2.50432244e-26],[3.23329087e-01 3.47988840e-54],600
HD 89307,Gaia DR3 3886688327612984704,4.057464568561022,[0.97200883],[1.67193443e-01 1.44425849e-14],[3.18973291e-01 2.38015032e-52],600
TOI-2107,Gaia DR3 6633448311454447232,4.621612251047789,[0.99302135],[1.85031364e-01 1.12716664e-17],[3.27368347e-01 3.44790883e-55],600
GJ 3323,Gaia DR3 3187115498866675456,0.4496542511521016,[0.09582705],[1.76472329e-01 5.35227103e-16],[3.18725047e-01 1.00319140e-51],600
Kepler-1185,Gaia DR3 2100408508633587712,1.4104559239350012,[0.94149688],[1.70583208e-01 4.25072946e-15],[3.24685288e-01 1.03952217e-53],600
TOI-132,Gaia DR3 6520880040423258240,1.1687191079398378,[0.90000167],[1.98916063e-01 1.74611004e-20],[3.36284858e-01 2.70734912e-58],600
TOI-3819,Gaia DR3 876608292608416512,0.5423717542454619,[0.01038748],[2.07183161e-01 2.82154278e-22],[3.44718391e-01 5.35057610e-61],600
Kepler-126,Gaia DR3 2126918008858627712,1.1413464470059695,[0.83944983],[1.69521660e-01 6.47732599e-15],[3.16099444e-01 6.26403091e-52],600
HD 4732,Gaia DR3 2345744256120965504,1.7641560472064375,[0.89857535],[1.39359815e-01 2.53311629e-10],[3.33740079e-01 1.69388404e-57],600
HD 67087,Gaia DR3 877846136542812160,3.9561459965171983,[0.96430301],[1.6367292e-01 4.3097830e-14],[3.32700094e-01 4.92063595e-57],600
K2-117,Gaia DR3 597829077890316928,1.7309027424032504,[0.74272517],[2.05059198e-01 1.21413201e-21],[3.34654246e-01 1.01697316e-57],600
WASP-35,Gaia DR3 3211188618762023424,1.0723347516758321,[0.67658842],[1.76337200e-01 3.42704479e-16],[3.45385134e-01 2.40205833e-61],600
11 UMi,Gaia DR3 1696798367260229376,3.209402562666773,[0.96737959],[1.66245952e-01 2.91832745e-14],[3.05799864e-01 5.64042914e-48],600
TOI-640,Gaia DR3 5580554052549277056,3.3539230377289373,[0.95063866],[2.00743272e-01 8.02218549e-21],[3.53417458e-01 3.46229238e-64],600
HATS-35,Gaia DR3 6441034841743467776,0.7857519674268064,[0.80419383],[2.23351599e-01 1.11298655e-25],[3.22539406e-01 4.39984859e-53],600
HD 108236,Gaia DR3 6125644402384918784,4.893409405973506,[0.98264047],[1.65919500e-01 2.00966175e-14],[3.36742618e-01 2.35380579e-58],600
Kepler-900,Gaia DR3 2080548957816447872,3.1348337457428816,[0.99118752],[2.18829086e-01 1.06354068e-24],[3.02796645e-01 3.44878357e-47],600
HAT-P-16,Gaia DR3 381592313648387200,2.8482286810212183,[0.97531017],[1.96826736e-01 6.31175532e-20],[3.28253283e-01 8.82305545e-56],600
TOI-1451,Gaia DR3 1581799694493008384,0.9233661740731863,[0.61325105],[1.92394982e-01 3.50634804e-19],[3.23975394e-01 6.14076595e-54],600
Kepler-421,Gaia DR3 2106891671567353728,1.558986959206546,[0.95525647],[1.62468485e-01 1.44079050e-13],[2.93903698e-01 1.39538442e-44],600
CoRoT-18,Gaia DR3 3120058170178779392,2.37822421369957,[0.98632949],[2.08918319e-01 8.44535277e-23],[3.20129009e-01 1.48907755e-52],600
TOI-1898,Gaia DR3 644224345413418880,1.7726898696071998,[0.92438377],[1.89021282e-01 1.97290295e-18],[3.25554291e-01 1.15766337e-54],600
WASP-165,Gaia DR3 2415410962124813056,0.4937177328534685,[0.21885472],[2.31221129e-01 4.13541362e-18],[3.28380236e-01 2.50788971e-36],392
Kepler-1965,Gaia DR3 2051918293507634048,0.6986924151176623,[0.72716656],[1.61615422e-01 2.20020039e-13],[3.16720509e-01 1.33234691e-51],600
HD 75289,Gaia DR3 5524982093479504384,1.0891286854336135,[0.75136982],[1.50825773e-01 8.34383608e-12],[3.28792812e-01 8.94197130e-56],600
HD 90156,Gaia DR3 5461620846141553024,0.6614125398442312,[0.29825639],[1.75968306e-01 4.24871836e-16],[3.43960073e-01 2.97796992e-61],600
Kepler-61,Gaia DR3 2077889892023816960,0.655345401412631,[0.69807039],[1.23879122e-01 3.66312271e-08],[3.16308783e-01 8.03359775e-52],600
K2-11,Gaia DR3 3810535361999701376,0.21959462071425873,[0.00342396],[2.09351255e-01 9.69997592e-23],[3.50618647e-01 2.91912564e-63],600
Kepler-1067,Gaia DR3 2106374557504930944,0.8592228306113785,[0.78969574],[2.40578126e-01 8.94326829e-30],[3.23120179e-01 5.07734382e-54],600
Kepler-610,Gaia DR3 2126509368492076928,1.2166322904452593,[0.92452412],[2.04396719e-01 1.97479812e-21],[3.38154650e-01 1.19035684e-58],600
TYC 4282-00605-1,Gaia DR3 2207199228316679808,0.09737733414705282,[0.00928122],[1.61510572e-01 1.95419103e-13],[2.88657575e-01 1.07582078e-42],600
HD 94834,Gaia DR3 3995918691799173248,0.9191191713014728,[0.80074235],[1.56185659e-01 9.27749454e-13],[3.24789019e-01 4.03941766e-54],600
Kepler-1482,Gaia DR3 2131965454422070784,3.664979825060683,[0.99246768],[2.33142007e-01 9.93887335e-28],[3.28340872e-01 5.28777462e-56],600
HD 28185,Gaia DR3 3179384931394690304,0.9058323610298796,[0.83644654],[1.43983621e-01 8.94007968e-11],[3.09317440e-01 1.59173712e-49],600
K2-150,Gaia DR3 2579495171146737280,5.195822976018546,[0.99067542],[1.58429955e-01 4.27547552e-13],[3.17816180e-01 8.73322353e-52],600
Kepler-489,Gaia DR3 2052616586468670976,0.04026729311357094,[0.00395144],[1.20176867e-01 1.43973546e-07],[3.24436097e-01 1.45770532e-54],600
Kepler-821,Gaia DR3 2100279865772807424,2.5003520690287004,[0.98246553],[2.39424494e-01 3.07573651e-29],[3.32769119e-01 7.33357278e-57],600
Kepler-1522,Gaia DR3 2139306790481711232,0.3177613062050323,[0.09570054],[2.23207274e-01 8.02389324e-26],[3.44870867e-01 3.69017012e-61],600
HD 307842,Gaia DR3 5251941573573934080,0.3451330461243413,[0.13634785],[1.55631062e-01 1.03010006e-12],[3.38635174e-01 1.54655577e-59],600
K2-31,Gaia DR3 6050191241556876672,0.38699536091864695,[0.46737277],[0.08582139 0.00074979],[2.89614128e-01 3.95577608e-43],600
