designation,    rho,    P_high
Gaia DR3 5343756463841848448 , 710.207054551755 , 0.9284711404091974
Gaia DR3 5227453113139845120 , 723.8202772472386 , 0.9510941426129504
Gaia DR3 5227233485691947392 , 179.06188100610427 , 0.3241162752106654
Gaia DR3 5333194761316151552 , 684.0784886068208 , 0.9415658572888672
Gaia DR3 1061266013453102080 , 1929.622257463293 , 0.9886387086186852
Gaia DR3 1061424789803701376 , 575.0218099114885 , 0.9235890612373954
Gaia DR3 1061660944285939712 , 549.1332029357807 , 0.8899329143869151
Gaia DR3 1061671217846856320 , 944.2370888216612 , 0.9699463584388889
Gaia DR3 1061671217847343872 , 941.4354884572259 , 0.9770495804655419
Gaia DR3 1056698985748238720 , 181.33561524900873 , 0.18157914970245806
Gaia DR3 1056860923195191936 , 2530.6383488638708 , 0.9844822085864775
Gaia DR3 1056993208187979904 , 944.8455848041467 , 0.9390165801485603
Gaia DR3 1062504304063831808 , 64.62045882382861 , 0.004779736321278793
Gaia DR3 1062566873147320960 , 1983.5649757893884 , 0.9894208949841468
Gaia DR3 1062734166417880064 , 1218.113509464321 , 0.9331365900317046
Gaia DR3 1062783064621508480 , 574.8435246257926 , 0.9482721758978111
Gaia DR3 1057864261915354240 , 1283.911464443174 , 0.9793740316338562
Gaia DR3 1057879895596316416 , 0.0007015635621119155 , 1.4031409633205743e-29
Gaia DR3 1062827319964418176 , 40.102046354979194 , 0.0012850806213674266
Gaia DR3 1057925525329308800 , 186.25571178024666 , 0.5306757498079973
Gaia DR3 1058044306944728832 , 6.062651719400871 , 4.818173956520254e-07
Gaia DR3 1058054133829905920 , 382.44594389976237 , 0.7125042773527731
Gaia DR3 1058167757188986624 , 920.4670671298807 , 0.9719957865738635
Gaia DR3 5343936233991962880 , 2811.3370167164594 , 0.9887329240727126
Gaia DR3 5343936233991963392 , 2690.091387722057 , 0.9942071132362983
Gaia DR3 5344216678169644160 , None , None
Gaia DR3 5343901354546578176 , 107.7526265983941 , 0.13863692425838042
Gaia DR3 5343901358856322560 , 104.44300635976879 , 0.21463729396533637
Gaia DR3 5344130572655241856 , 32.69961088841405 , 0.008560727129344872
Gaia DR3 5344021377419559808 , 74.30446436675419 , 0.04632951131913326
Gaia DR3 5344026286547761664 , 42.49329152112917 , 0.001080756997515946
Gaia DR3 5344324636468782720 , None , None
Gaia DR3 5344353189412270080 , 767.4447806268006 , 0.8874471216375593
Gaia DR3 5224195947375468032 , 1521.1833021935968 , 0.984303110645189
Gaia DR3 5224633518643404544 , 1134.998355025295 , 0.9794883949666502
Gaia DR3 5224356785310735360 , 1239.5749020118183 , 0.9657884113114088
Gaia DR3 5224357128908104064 , 1441.201980636852 , 0.9865244141942714
Gaia DR3 5224357128908105728 , 1373.1682422476117 , 0.9529557212454539
Gaia DR3 5224776725732264064 , 1457.9864942666145 , 0.9774597604588995
Gaia DR3 5224385269534134912 , 2422.99352728344 , 0.9697132904641214
Gaia DR3 5224395371296844032 , 1170.1237411692473 , 0.9737615100989996
Gaia DR3 5224860739593152640 , 620.2137642760491 , 0.9293522054727296
Gaia DR3 5224877953822108416 , 27.8813100223465 , 0.0004664558260062784
Gaia DR3 5224881870833353728 , 411.03150060290056 , 0.7972539105060136
Gaia DR3 5224975398040550400 , 610.6954769359202 , 0.8960143381304719
Gaia DR3 5332338860250295168 , 20.27356302997306 , 0.000667768455160955
Gaia DR3 3575170359609429248 , 365.36402389900076 , 0.9252324261250094
Gaia DR3 3575186062009681408 , 25.471878078512937 , 0.0005948332096831073
Gaia DR3 3575191151547806848 , 500.7746844917581 , 0.9569173148454013
Gaia DR3 3575211526872670848 , None , None
Gaia DR3 3575231283722096896 , None , None
Gaia DR3 3568831954250179072 , 1361.1875057627626 , 0.975614639940487
Gaia DR3 3571941716730502144 , 1.842875363503755 , 2.1143282582492527e-07
Gaia DR3 3575273202603000064 , 509.44314247387433 , 0.6345200144258808
Gaia DR3 3568892977145393920 , 352.7735284409865 , 0.5409329586757172
Gaia DR3 3575396313545476736 , 534.3031363651845 , 0.9026580937202964
Gaia DR3 3575425897280614528 , 127.87301851536392 , 0.12033556571832389
Gaia DR3 3572128015232430464 , 1427.3632755429833 , 0.9643477974559682
Gaia DR3 3572174263440213376 , 17.740620883906992 , 0.0006297854822960256
Gaia DR3 3572176737341381376 , 209.0304912409059 , 0.40738983017701363
Gaia DR3 3572239993619412352 , 165.85878638028336 , 0.33228247095336666
Gaia DR3 3572264595192104320 , 817.3518137676433 , 0.8858805175667995
Gaia DR3 3575641745156833536 , 1278.521373628171 , 0.9783321279929358
Gaia DR3 3575663185633472256 , 419.23177806314504 , 0.8680398676260584
Gaia DR3 3575668408313665152 , 3181.188800993498 , 0.9989180761573306
Gaia DR3 3572320429766905088 , 403.95091269380043 , 0.8003273013844409
Gaia DR3 3572368773918633600 , 1486.9465386914271 , 0.9779675485320651
Gaia DR3 3569035466980038272 , 84.72505370437729 , 0.013431128400885959
Gaia DR3 3572427975747712640 , 176.34074707794196 , 0.26874912639529047
Gaia DR3 3572483569804498304 , 1476.3403284628614 , 0.9851826131995153
Gaia DR3 3572486284223775744 , 754.6650689776588 , 0.899712990785912
Gaia DR3 3572593486607465088 , 354.7747616630239 , 0.6193854491277818
Gaia DR3 3572686257901006208 , 341.5696749757667 , 0.7564738627211346
Gaia DR3 3572806310827112064 , 2133.482417547389 , 0.9842994745163273
Gaia DR3 3572932033109612288 , 361.0101549514959 , 0.7450679254630076
Gaia DR3 3573049474695764352 , 532.1807455751856 , 0.8457766308208512
Gaia DR3 3573119499842945280 , 33.69356529208908 , 0.00045536286493273926
Gaia DR3 3573317721173008640 , 616.7627921846256 , 0.8982102627229681
Gaia DR3 3573359743132640256 , 228.023561937495 , 0.6407874791996574
Gaia DR3 3573526422223843328 , 62.187049876280156 , 0.021082677088847788
Gaia DR3 3573528655606895872 , 2.038319089651974 , 1.621611189187732e-09
Gaia DR3 3573550920717234688 , 20.98412780652984 , 5.9265804737798544e-05
Gaia DR3 3573593011396755584 , 242.71526604171873 , 0.2446633991841719
Gaia DR3 3573892319075945088 , 114.76535471792681 , 0.24878148206222306
Gaia DR3 3574022336327900800 , 39.18019480042219 , 0.00042380875568076776
Gaia DR3 3574120811337603328 , 1473.0754732862142 , 0.9264719179963405
Gaia DR3 3574907305749250432 , 3506.3077630213565 , 0.9967886263130853
Gaia DR3 3574977983731046912 , 2289.6507218753904 , 0.9775159873919331
Gaia DR3 3574984649520329216 , 245.88499564411848 , 0.6191187456709302
Gaia DR3 3575028629985241984 , 118.07684911274812 , 0.14905486646704347
Gaia DR3 3575045122659589760 , 710.9138614313194 , 0.9273522723071134
Gaia DR3 3575055568020639488 , 303.4111277019709 , 0.5596636881510401
Gaia DR3 3571370108123471360 , 742.9564903487529 , 0.95974335263123
Gaia DR3 3571379591411197952 , 2056.135404831934 , 0.9853646619831847
Gaia DR3 3571502324396420352 , 12.162176832157163 , 0.0014411168839608992
Gaia DR3 3571715148615503104 , None , None
Gaia DR3 3571859459516554240 , 802.6049865378106 , 0.9687548170612442
Gaia DR3 3571889043251346944 , 286.79985501609076 , 0.6505343805393065
Gaia DR3 3585459250121318912 , 225.11572153595688 , 0.5204332214946136
Gaia DR3 3585511614362549888 , 124.86077843023052 , 0.17046433153126073
Gaia DR3 3585613692849189248 , 116.32341313746814 , 0.2750441680425106
Gaia DR3 3585636855608873984 , 1636.4981461051175 , 0.980617989858962
Gaia DR3 3585673311291145984 , 183.00297196581553 , 0.7522608921143074
Gaia DR3 3585688734516907392 , 1746.7136130550964 , 0.9933626645663243
Gaia DR3 3585702517068798080 , 1136.606166178951 , 0.9629068838961209
Gaia DR3 3585727153001748096 , 8.711100386791806 , 1.6744858742991995e-07
Gaia DR3 3585777249500304128 , 111.90886575790252 , 0.15228770838062336
Gaia DR3 3585915135128816384 , 1400.4093983671069 , 0.9505004981034065
Gaia DR3 3585915135130311936 , 1528.4245940082383 , 0.9720980407464911
Gaia DR3 1074817940941954432 , 1371.4459367734046 , 0.956412959092527
Gaia DR3 1074821411275476224 , 2814.598775715438 , 0.984983728902638
Gaia DR3 1079316691550678144 , 66.29398578687903 , 0.04365500393400799
Gaia DR3 1079391668795516800 , 419.8968683269426 , 0.7470247635061983
Gaia DR3 1075219984240392192 , 6.483611215880757 , 1.6667495673713075e-05
Gaia DR3 1075219984240392320 , 5.124665386106813 , 1.3539895341729737e-07
Gaia DR3 1075839833920471040 , 710.5577413227019 , 0.9551449971708329
Gaia DR3 1075997304601479936 , 227.04837082401443 , 0.6319032977395306
Gaia DR3 1076002149324553856 , 1294.2859928298114 , 0.9585418990794076
Gaia DR3 1076002213748289152 , 1127.5212538848996 , 0.9385231773551631
Gaia DR3 1080352401439831552 , 1.6370051753077104 , 8.631163041728552e-09
Gaia DR3 1076275171805832064 , 615.8755984426703 , 0.9425064453952934
Gaia DR3 1076298880025346560 , 653.2751668867246 , 0.9132713200496363
Gaia DR3 1080544674239757184 , 9.221524821235164 , 3.529968808938941e-06
Gaia DR3 1080545331370954880 , 13.494819562343727 , 8.961317565666847e-06
Gaia DR3 1080741250599118720 , 77.73311245777826 , 0.013450873118474333
Gaia DR3 5341509096450489344 , 0.002299869398327119 , 6.735185401906275e-14
Gaia DR3 5341575238947593344 , 794.452652273093 , 0.9100875713360338
Gaia DR3 5341575307627536256 , 683.5376401186163 , 0.9216697294939755
Gaia DR3 5341673851394297600 , 171.835362267654 , 0.4805138744881033
Gaia DR3 5341762568234300416 , 431.0727136411358 , 0.8260459737259884
Gaia DR3 5377343314235748096 , 182.60418358473112 , 0.5679197975487272
Gaia DR3 5377412961426910592 , 2489.818301353497 , 0.9719309677982898
Gaia DR3 5377429797698506880 , 62.419320058884495 , 0.2232854831278546
Gaia DR3 5377448691253186944 , 2457.4040769096187 , 0.9707803678703782
Gaia DR3 5377466386518955392 , 739.9608405766618 , 0.9446575364001445
Gaia DR3 4034505811857850240 , 76.57507598577183 , 0.0030308316569048633
Gaia DR3 4034610334182004608 , 105.57357858603672 , 0.17952390455455952
Gaia DR3 4034655616021561472 , 1198.552654349173 , 0.9809677624990082
Gaia DR3 4035007665903537920 , 9.059417636303746 , 1.1507872159715196e-06
Gaia DR3 4035043816641318272 , 17.180771627422764 , 0.00017215018653785389
Gaia DR3 4035051032186364672 , 100.81397264355263 , 0.019287206500142665
Gaia DR3 4035177785261145984 , 402.0526197561279 , 0.5894983326917053
Gaia DR3 4031161578522792320 , 2.057015621194299 , 3.5152911062944417e-12
Gaia DR3 4031231603669505408 , 243.43133397625252 , 0.517836418154425
Gaia DR3 4031260706367839488 , 219.0933992902063 , 0.4013638437482045
Gaia DR3 4031422643814660608 , None , None
Gaia DR3 4031559975394268544 , 45.82068351918173 , 0.001826658166679895
Gaia DR3 4031565099289902976 , 1474.527677416771 , 0.9924595358887321
Gaia DR3 4031565099289903104 , 1364.1221214938446 , 0.9700309802967866
Gaia DR3 4031572898950542848 , None , None
Gaia DR3 4031578087271007488 , None , None
Gaia DR3 4031586157514097024 , 925.1702046877175 , 0.9505425552391347
Gaia DR3 4031572933310280576 , 818.0667590476887 , 0.9642030435798234
Gaia DR3 4031634570385585152 , 1001.9653588103674 , 0.97322427386696
Gaia DR3 4031679620297829376 , 838.5916574888527 , 0.8963938760572132
Gaia DR3 4031687694836339328 , 164.66951294553 , 0.10153353239588465
Gaia DR3 4031866361180337792 , 964.3393628454622 , 0.9258744681890151
Gaia DR3 4031901343689858816 , 319.23420782644007 , 0.666258637696667
Gaia DR3 4031940067114633088 , 106.25869513495225 , 0.16942175282528818
Gaia DR3 4031948725768673792 , None , None
Gaia DR3 4032040225752242176 , 1502.863272472889 , 0.9717044918633483
Gaia DR3 4032057435685779712 , 493.6098170126698 , 0.7401614308755282
Gaia DR3 4032318299114975488 , 2057.751610337762 , 0.9847958839540759
Gaia DR3 4032413956626570624 , 180.9395762011651 , 0.2597748544809432
Gaia DR3 4032452095936118016 , 19.22702668935368 , 0.0004127931316638133
Gaia DR3 4032516451726050304 , None , None
Gaia DR3 4032868325510879744 , 896.9891168369155 , 0.9289643427540434
Gaia DR3 4033066276259429248 , 118.68316798416393 , 0.07488413381221723
Gaia DR3 4033322359389424128 , 878.9176751197131 , 0.9686753467343046
Gaia DR3 4033362251045674496 , 15.694008011560921 , 3.6549139683124495e-05
Gaia DR3 4033416058395787008 , 59.588286968577215 , 0.007623196879161729
Gaia DR3 4033492062137017344 , 0.008538239590082819 , 1.5858127627587538e-25
Gaia DR3 4034171629042489088 , 0.00443620564732585 , 4.849074942725459e-40
Gaia DR3 5236420420762960000 , 281.7769662518048 , 0.6694034196030538
Gaia DR3 5236430419447179776 , 89.33297904543099 , 0.09418515737266936
Gaia DR3 5236463198639041280 , 0.31834371974598996 , 5.576487588891994e-15
Gaia DR3 5236463267358518272 , 0.26149641390891437 , 2.03743622036037e-13
Gaia DR3 5236467459247166464 , 247.09604082934453 , 0.40542164246636764
Gaia DR3 5341779851183502464 , 1571.4297571527857 , 0.982416268340225
Gaia DR3 5341787994441794176 , 10.354063985385281 , 1.1049911908529615e-05
Gaia DR3 5856246564502676352 , 441.8094884851332 , 0.833368295578311
Gaia DR3 5856246839372962560 , 628.8792638118956 , 0.9000790394256841
Gaia DR3 5856250378426143616 , 37.011659523484745 , 0.0008933367633303693
Gaia DR3 5856191245312901248 , 440.8223448653588 , 0.8607091391268367
Gaia DR3 5856019171747067136 , 212.70386682669712 , 0.6641294403005703
Gaia DR3 5856036935732076544 , 449.5411045737113 , 0.8910322431357552
Gaia DR3 5856129840145732096 , 273.3067741283221 , 0.6909409721802537
Gaia DR3 5856222650115184128 , 10.29840359513627 , 0.00026983890205411034
Gaia DR3 3601738894159011328 , 75.6186762854173 , 0.024259461977918215
Gaia DR3 3597672625282656384 , 99.8294893183489 , 0.14345531110576143
Gaia DR3 3597725882876795264 , 281.9366658742634 , 0.6215586142024614
Gaia DR3 3597946884714211200 , 2152.844637999341 , 0.9883733405666238
Gaia DR3 3598062608312665088 , 94.66593259050654 , 0.3408760111085004
Gaia DR3 3594337875235406208 , 36.52344029804483 , 0.00036624546805450164
Gaia DR3 3602373827764953344 , 2.88869730688622 , 2.779897734522203e-07
Gaia DR3 3602384788521495680 , 705.1252980426054 , 0.950672101097399
Gaia DR3 3598232448499648896 , 1181.3957209147054 , 0.9834789819813877
Gaia DR3 3598273061710956416 , 300.10360717409696 , 0.6497892295272778
Gaia DR3 3598278250031419008 , 2.2311078360784644 , 6.756400344743257e-08
Gaia DR3 3598342051768866560 , 654.4558867403218 , 0.7641902926703267
Gaia DR3 3598353360419448064 , 1818.299901235554 , 0.9956789646524777
Gaia DR3 3594572346089415168 , None , None
Gaia DR3 3594624641611246080 , 474.20497614489085 , 0.7970340802091839
Gaia DR3 3594638179348137856 , 93.22170297279374 , 0.040195862475786964
Gaia DR3 3602874998908726400 , 1444.7867566713114 , 0.9904528982784071
Gaia DR3 3594798536247409024 , 2773.8749035617366 , 0.9887871475644016
Gaia DR3 3594826264556280320 , 75.00927717982084 , 0.08616358671003264
Gaia DR3 3594998131967442176 , 32.079785870765384 , 0.002146566171284772
Gaia DR3 3595681444085011328 , 166.93010636189544 , 0.42045467080917287
Gaia DR3 3595707935442894208 , 145.26311790401599 , 0.23858332284176864
Gaia DR3 3595713226842652544 , 66.76476755814686 , 0.15265946655382698
Gaia DR3 3595738687408788480 , 155.2255376352917 , 0.6672180554377912
Gaia DR3 3595771019922972032 , 167.1335355732057 , 0.14252694072141642
Gaia DR3 3595994186422906880 , 4.066798208693259 , 1.5785978985954523e-07
Gaia DR3 3596148182473970816 , 23.751811316333644 , 0.0004266798140087926
Gaia DR3 3596193846565800704 , 7.254193368975964 , 1.4552414911271042e-07
Gaia DR3 3596237827031297408 , 1202.8884965188738 , 0.9645544214296542
Gaia DR3 3600638179941831936 , 95.17769799456877 , 0.045486422859727406
Gaia DR3 3600695560704570496 , 2309.1084372659593 , 0.9920240225292942
Gaia DR3 3600740606321525120 , 695.8109203816064 , 0.9419867176290283
Gaia DR3 3596341357219402368 , 740.7167209648728 , 0.9576020812653288
Gaia DR3 3596387502348094080 , 440.5713921400172 , 0.9535521163955373
Gaia DR3 3596546965893636864 , 103.49818559038532 , 0.04983590506561027
Gaia DR3 3596648395841195776 , 971.3223055390239 , 0.9775308637225364
Gaia DR3 3596684336127534592 , 102.87559661486824 , 0.09198822484861915
Gaia DR3 3596684885883388288 , 413.8800693463137 , 0.868643860475534
Gaia DR3 3596720138975173632 , 60.63814611449822 , 0.05088140653465408
Gaia DR3 3596909907810422912 , 75.10928398073618 , 0.04793767897845714
Gaia DR3 3596960279186837248 , 113.40655586154689 , 0.04920988324582193
Gaia DR3 3601511020374901376 , 15.411758760304956 , 0.0013467274478290861
Gaia DR3 3601631691775288064 , 1189.1844797906194 , 0.920212220734383
Gaia DR3 3597143416592772224 , 38.651557927940246 , 0.004609520282714485
Gaia DR3 3597178944562299392 , 1331.8388666818407 , 0.9769871481585497
Gaia DR3 3597178978922038528 , 1029.8040123928242 , 0.9804704471208477
Gaia DR3 3597253264674465664 , 1016.5136711368561 , 0.9689347588866477
Gaia DR3 3597266321376520448 , 15.343423755261629 , 0.00011296399799583206
Gaia DR3 3597315352723187456 , 2218.291962307297 , 0.9884874945185819
Gaia DR3 3597328271984676608 , 270.84911363362556 , 0.7354142029061811
Gaia DR3 3597336827559578368 , 447.12526773352783 , 0.8611374176033084
Gaia DR3 3597394173963114624 , 2045.101661579492 , 0.9750316581417402
Gaia DR3 3597409051729779584 , 481.38319036126205 , 0.8353687544438474
Gaia DR3 3597585557705315712 , 68.89854831353549 , 0.1079261671730934
Gaia DR3 6057420083887886976 , 81.60401633726107 , 0.13848641146706933
Gaia DR3 6057431834920183808 , 97.8734525279303 , 0.08572709936473982
Gaia DR3 6057439084825568640 , 24.651872778703954 , 0.008434618107423965
Gaia DR3 5765822831277904256 , 25.898724841492108 , 0.025400173733894638
Gaia DR3 3892960216816573056 , 706.1075362992177 , 0.9579878263942694
Gaia DR3 3892975987936521216 , 0.05421209809007892 , 8.075227405295902e-24
Gaia DR3 3892977705922471168 , 1304.2759344921183 , 0.9770608984633125
Gaia DR3 3893028386537444864 , 387.00922023563703 , 0.6616004227402845
Gaia DR3 3893046975155964288 , 363.04752222886043 , 0.7698944874010157
Gaia DR3 3893068209474222080 , 128.51927872099617 , 0.06863744625566233
Gaia DR3 3893524816036885120 , 15.252358521294443 , 1.5691183664134553e-05
Gaia DR3 3893528011492578688 , 2461.182493848841 , 0.9787775601114358
Gaia DR3 3893577936192381440 , 828.4779946471294 , 0.9461628435586715
Gaia DR3 3893800518577818752 , 1798.824597504414 , 0.9822370074092547
Gaia DR3 3893883462986146944 , 81.30421653947842 , 0.01959339394072059
Gaia DR3 3893883462986147072 , 1.5814048327842098 , 7.108891201407061e-22
Gaia DR3 3897923790261367424 , 312.66047194211706 , 0.6758481926475637
Gaia DR3 3894163735371881856 , 1722.4960920386027 , 0.9909269964112367
Gaia DR3 3894224826986720128 , 1123.8730812828526 , 0.9816254418946352
Gaia DR3 3894318972669834624 , 290.69843975976414 , 0.46432111570097057
Gaia DR3 3894351545701918336 , 1888.9985818383611 , 0.9887803422388998
Gaia DR3 3894451944857375104 , 95.7783785771341 , 0.03378156001155351
Gaia DR3 3894474755427985408 , 130.89493508458415 , 0.1387155193532106
Gaia DR3 3894474759723667200 , 97.23340052279957 , 0.03811043869573267
Gaia DR3 3898303327931846400 , 128.18758768924124 , 0.18728561756863377
Gaia DR3 3894686858094438912 , 284.0976535066235 , 0.6284408225339579
Gaia DR3 3894686862389202816 , 257.24115472965354 , 0.5586682284598526
Gaia DR3 3894812000556132608 , 11.238539238829745 , 1.6276253871885224e-06
Gaia DR3 3894978164251134720 , 511.514162262097 , 0.9035295966077099
Gaia DR3 3898600024272246912 , 1945.0657642953822 , 0.9686685114441306
Gaia DR3 3894998470856408704 , 1096.3232785750038 , 0.9681666932056989
Gaia DR3 3895013073745213440 , 350.24484027174543 , 0.793769607736765
Gaia DR3 3895146217731120000 , 79.91521876926635 , 0.041717416542292954
Gaia DR3 3895148348033828736 , 541.1715426409756 , 0.8389132031891563
Gaia DR3 3895148348034920320 , 447.5424407055848 , 0.7524880231114269
Gaia DR3 3895148897791132160 , 470.6733462961254 , 0.7209928468437957
Gaia DR3 3898801269259591040 , 888.7117095517119 , 0.9428817389575143
Gaia DR3 3895354162868194816 , 2521.1476683349933 , 0.9829494427827824
Gaia DR3 3898880915133164416 , 1900.26514049956 , 0.9641970911025586
Gaia DR3 3895370724262154240 , 2323.5948333636934 , 0.993102062966326
Gaia DR3 3895370792981631360 , 1241.0842985920026 , 0.9929177075278867
Gaia DR3 3895404602962524544 , 63.676762338354024 , 0.008732901290273555
Gaia DR3 3895404602964117504 , 54.756488576237466 , 0.0037720821738943086
Gaia DR3 3895441539682875008 , 111.53044859390606 , 0.04263952193521417
Gaia DR3 3895459681624709504 , 642.1050544885976 , 0.8667720798201417
Gaia DR3 3898969425819180416 , 30.465726228042257 , 0.0019238393830941264
Gaia DR3 3891255252239086848 , 1383.8990067004438 , 0.9802989065231542
Gaia DR3 3891332458569892224 , 258.5863027605786 , 0.8016795028927397
Gaia DR3 3891332458571177344 , 276.63982767822404 , 0.8732693039642253
Gaia DR3 3895607527282545152 , 112.26701266692271 , 0.03296015745363999
Gaia DR3 3891674578486343040 , 129.0341256406896 , 0.16543240156454353
Gaia DR3 3891797998666514688 , 167.96958208657844 , 0.1607623347131807
Gaia DR3 3892003607340681088 , 467.40241099490777 , 0.875799761003974
Gaia DR3 3892003847858849536 , 2169.575230181076 , 0.9893527404305368
Gaia DR3 3892019653338483328 , 2178.8820182201553 , 0.9815702669821623
Gaia DR3 3892033362874006784 , 74.48609681825018 , 0.10092947389702596
Gaia DR3 3892140393459325952 , 1019.2471856724694 , 0.9426493972887011
Gaia DR3 3899778322779849600 , 0.07710811359661959 , 1.8614390360062902e-21
Gaia DR3 3900016332687813632 , 117.01400138196115 , 0.019801291087262456
Gaia DR3 3900477131138797312 , 1050.5621393034594 , 0.9704867239178996
Gaia DR3 3901302928794715904 , 653.3930609713145 , 0.903371386365447
Gaia DR3 3901361241566607616 , 409.7925435069477 , 0.8215864755008483
Gaia DR3 3901368869428466560 , 1450.4496885600515 , 0.9664219372482484
Gaia DR3 3901385186008371456 , 0.3426946555708351 , 3.1344865382661424e-11
Gaia DR3 3901497099971986944 , 189.39641325846088 , 0.5108595012577102
Gaia DR3 3999332331806661120 , 0.6164320122955443 , 1.2974863077038719e-11
Gaia DR3 3999433452516434560 , 28.827127803091802 , 0.0006587585373849374
Gaia DR3 3999477192463383296 , 309.07369781178414 , 0.8042704388821174
Gaia DR3 4005987091573935616 , 1081.3634430226791 , 0.9154436199550327
Gaia DR3 3999726128767943040 , 428.47765399268775 , 0.7821920397983364
Gaia DR3 3999837007643726720 , 1400.8086892567949 , 0.9658993284054173
Gaia DR3 3999838382033262336 , 20.30562417726049 , 4.675594196871494e-05
Gaia DR3 3999891021152455296 , 346.3804720428072 , 0.7895313563133391
Gaia DR3 3999916962754865152 , 2.9070611173545995 , 2.160571772978023e-08
Gaia DR3 3999917031474342016 , 2.9270560987585403 , 9.238530494320198e-08
Gaia DR3 4000029009861613440 , 124.7009440652624 , 0.07863235653025823
Gaia DR3 4000122399630461696 , 620.2324873918291 , 0.9416406089633192
Gaia DR3 4000179127558494208 , 1552.075550999883 , 0.9383929771344444
Gaia DR3 4006542379305748864 , 598.735469214168 , 0.9475464020924914
Gaia DR3 4006542379305748992 , None , None
Gaia DR3 4006723180248818560 , 31.03468270115417 , 0.003747621419645868
Gaia DR3 4006868139689258752 , 193.5938141859394 , 0.3066178911864133
Gaia DR3 4006939921478690048 , 1547.1693408023636 , 0.9678129358581379
Gaia DR3 4006964145094217216 , 38.67056248683512 , 0.0008653999908770626
Gaia DR3 4007057225625411456 , 44.80660368142453 , 0.025632570283765366
Gaia DR3 4000915731629663488 , 59.900351985564015 , 0.020771346714911848
Gaia DR3 4000949404173295104 , 1165.6659362950268 , 0.960040523463682
Gaia DR3 4000954833011935232 , 0.10737818002316399 , 3.7779780020043856e-18
Gaia DR3 4001064200058908032 , 247.48627594120444 , 0.6236920929234046
Gaia DR3 4001489264382549248 , 1310.0088556359708 , 0.9606470475438517
Gaia DR3 4007861690179758464 , 125.01220959015752 , 0.08540354891247623
Gaia DR3 4001560011083799168 , 184.34368088388126 , 0.20440758930870553
Gaia DR3 4001570903120891264 , 358.9902550508356 , 0.6194101059817807
Gaia DR3 4007902062872083456 , 103.22126090801535 , 0.10965009733021626
Gaia DR3 4007902269030513920 , 114.83563240814826 , 0.21909956458656246
Gaia DR3 4001611825569160704 , 39.99418072826976 , 0.021307029070646716
Gaia DR3 4001649380763232896 , 132.9386308948179 , 0.2804800123803483
Gaia DR3 4001735039590994688 , 219.34853946814232 , 0.659525915133241
Gaia DR3 4008115883524218752 , 188.13849276555624 , 0.38321229133425644
Gaia DR3 4001805648853300096 , 183.68532799129457 , 0.47752032711688475
Gaia DR3 4001812692599693440 , 589.2343880202425 , 0.8804638858941822
Gaia DR3 4001901959199766400 , 1491.2179305543248 , 0.9687447907519625
Gaia DR3 4001928725435959040 , 23.347028771443796 , 0.00042099915036052744
Gaia DR3 4001928725435959168 , 7.745205288020315 , 4.920460285151307e-06
Gaia DR3 4001996860797127040 , 184.38933192908476 , 0.723065383676748
Gaia DR3 4002093686540184960 , None , None
Gaia DR3 4012719676148685440 , 15.094936755012178 , 7.115405303145248e-06
Gaia DR3 4008506072713060608 , 470.01421862969426 , 0.8902314896789947
Gaia DR3 4002209478858286720 , 18.463653911040076 , 3.308412039615679e-05
Gaia DR3 4002275552635131136 , 244764.33228375358 , 1.0
Gaia DR3 4002295550002675968 , 145.78838027350093 , 0.11184849462413829
Gaia DR3 4008609736043668864 , 336.43017377671237 , 0.6230226752290324
Gaia DR3 4002350285065884032 , 165.57153638973475 , 0.3728275930008828
Gaia DR3 4002440548098640896 , 166.60952754279694 , 0.16665309987744484
Gaia DR3 4002492877980188928 , 751.8349862713983 , 0.9553184885424991
Gaia DR3 4002519227604165632 , 172.02679685344287 , 0.036580842386873764
Gaia DR3 4012951913620763776 , 243.05876996214394 , 0.7222657020138316
Gaia DR3 4012966928826111232 , 44.05529706032367 , 0.005213932772880863
Gaia DR3 4013103199548228096 , 251.3170822533798 , 0.876114576364991
Gaia DR3 4002943059272288128 , 1104.4582333072542 , 0.9792384790429576
Gaia DR3 4009370701169178880 , 30.37091560266408 , 0.00018194651867160127
Gaia DR3 4003117194426649344 , 337.39606102281425 , 0.7107136390239843
Gaia DR3 4003137157434355456 , 441.89169060845126 , 0.8986333280192478
Gaia DR3 4013244486792404992 , None , None
Gaia DR3 4009438149335558016 , 74.8461962028189 , 0.11813159269491147
Gaia DR3 4009442787900484608 , None , None
Gaia DR3 4009461136000508032 , 720.0014410652283 , 0.849173078868159
Gaia DR3 4009476769681953024 , 68.19961866861138 , 0.02478155662014372
Gaia DR3 4013281045554253184 , 890.768393579224 , 0.9616226260502203
Gaia DR3 4013281045554253696 , 813.0849036686316 , 0.9341577745462272
Gaia DR3 4003271572730826880 , 163.17667288972365 , 0.3000625289951084
Gaia DR3 4009634240362822272 , 69.13166599861704 , 0.0003767798243560717
Gaia DR3 4009651317152847616 , None , None
Gaia DR3 4009793532109700096 , 1151.327385815336 , 0.9945500903057267
Gaia DR3 4003521127510768640 , 3.518785751228937 , 6.989454663627904e-08
Gaia DR3 4009804011829909120 , 86.3752299973344 , 0.14081879381848023
Gaia DR3 4009830434468638336 , None , None
Gaia DR3 4013515001012322688 , 159.79529551707475 , 0.24415916571678561
Gaia DR3 4013559634312673792 , 79.96567119795327 , 0.013755412213620425
